*Action(SiteID=AU|Country=AU|Currency=AUD|Version=1193|CC=UTF-8),Relationship,Relationship details,ItemID,*Category,*Title,Subtitle,CustomLabel,*ConditionID,CD:Card Condition - (ID: 40001),C:Card Condition,*C:Game,*C:Sport,PicURL,*Description,*Format,*Duration,ScheduleTime,*StartPrice,BuyItNowPrice,*Quantity,*DispatchTimeMax,ShippingProfileName,*C:Set,*C:Rarity,*C:Speciality,*C:Finish,*C:Card Type,*C:Card Name,*C:Illustrator,*C:Manufacturer,*C:Graded,*C:Attribute/MTG:Colour,*C:Card Size,*C:Character,*C:Language,*C:Stage,*C:Country/Region of Manufacture,*C:Country of Origin,*C:Age Level,*C:Card Number,*C:Year Manufactured,*C:Autographed,C:Player/Athlete,C:Signed By,C:Season,C:Parallel/Variety,C:Features,C:League,C:Team,C:Autograph Authentication,C:Autograph Authentication Number,C:Autograph Format,*C:Material,PostalCode,WeightMajor,WeightMinor,PackageLength,PackageWidth,PackageDepth,WeightUnit,BestOfferEnabled,MinimumBestOfferPrice,BestOfferAutoAcceptPrice,StoreCategory,Storecategory2,PaymentProfileName,ReturnProfileName,Location
Add,,Card=001 - Tropius;001 - Tropius (Reverse Holo);002 - Grubbin;002 - Grubbin (Reverse Holo);003 - Fomantis;003 - Fomantis (Reverse Holo);004 - Lurantis ex (Holo);005 - Poltchageist;005 - Poltchageist (Reverse Holo);006 - Sinistcha;006 - Sinistcha (Reverse Holo);007 - Heatran;007 - Heatran (Reverse Holo);008 - Mega Delphox ex (Holo);009 - Sizzlipede;009 - Sizzlipede (Reverse Holo);010 - Centiskorch;010 - Centiskorch (Reverse Holo);011 - Charcadet;011 - Charcadet (Reverse Holo);012 - Armarouge;012 - Armarouge (Reverse Holo);013 - Goldeen;013 - Goldeen (Reverse Holo);014 - Seaking;014 - Seaking (Reverse Holo);015 - Wailmer;015 - Wailmer (Reverse Holo);016 - Wailord ex (Holo);017 - Relicanth;017 - Relicanth (Reverse Holo);018 - Popplio;018 - Popplio (Reverse Holo);019 - Brionne;019 - Brionne (Reverse Holo);020 - Primarina;020 - Primarina (Reverse Holo);021 - Finizen;021 - Finizen (Reverse Holo);022 - Palafin;022 - Palafin (Reverse Holo);023 - Electrike;023 - Electrike (Reverse Holo);024 - Manectric;024 - Manectric (Reverse Holo);025 - Charjabug;025 - Charjabug (Reverse Holo);026 - Vikavolt;026 - Vikavolt (Reverse Holo);027 - Mega Zeraora ex (Holo);028 - Miraidon;028 - Miraidon (Reverse Holo);029 - Slowpoke;029 - Slowpoke (Reverse Holo);030 - Slowbro;030 - Slowbro (Reverse Holo);031 - Mega Slowbro ex (Holo);032 - Jynx;032 - Jynx (Reverse Holo);033 - Shuppet;033 - Shuppet (Reverse Holo);034 - Banette;034 - Banette (Reverse Holo);035 - Spiritomb;035 - Spiritomb (Reverse Holo);036 - Litwick;036 - Litwick (Reverse Holo);037 - Lampent;037 - Lampent (Reverse Holo);038 - Mega Chandelure ex (Holo);039 - Dhelmise;039 - Dhelmise (Reverse Holo);040 - Marshadow;040 - Marshadow (Reverse Holo);041 - Annihilape;041 - Annihilape (Reverse Holo);042 - Mankey;042 - Mankey (Reverse Holo);043 - Primeape;043 - Primeape (Reverse Holo);044 - Cranidos;044 - Cranidos (Reverse Holo);045 - Rampardos ex (Holo);046 - Drilbur;046 - Drilbur (Reverse Holo);047 - Koraidon;047 - Koraidon (Reverse Holo);048 - Mega Darkrai ex (Holo);049 - Vullaby;049 - Vullaby (Reverse Holo);050 - Mandibuzz;050 - Mandibuzz (Reverse Holo);051 - Inkay;051 - Inkay (Reverse Holo);052 - Malamar;052 - Malamar (Reverse Holo);053 - Nickit;053 - Nickit (Reverse Holo);054 - Thievul;054 - Thievul (Reverse Holo);055 - Morpeko ex (Holo);056 - Zarude;056 - Zarude (Reverse Holo);057 - Maschiff;057 - Maschiff (Reverse Holo);058 - Mabosstiff;058 - Mabosstiff (Reverse Holo);059 - Chi-Yu;059 - Chi-Yu (Reverse Holo);060 - Skarmory;060 - Skarmory (Reverse Holo);061 - Shieldon;061 - Shieldon (Reverse Holo);062 - Bastiodon;062 - Bastiodon (Reverse Holo);063 - Bronzor;063 - Bronzor (Reverse Holo);064 - Bronzong;064 - Bronzong (Reverse Holo);065 - Mega Excadrill ex (Holo);066 - Pikipek;066 - Pikipek (Reverse Holo);067 - Trumbeak;067 - Trumbeak (Reverse Holo);068 - Toucannon;068 - Toucannon (Reverse Holo);069 - Type: Null;069 - Type: Null (Reverse Holo);070 - Silvally;070 - Silvally (Reverse Holo);071 - Bombirdier;071 - Bombirdier (Reverse Holo);072 - Antique Armor Fossil;072 - Antique Armor Fossil (Reverse Holo);073 - Antique Skull Fossil;073 - Antique Skull Fossil (Reverse Holo);074 - Backtrack Badge;074 - Backtrack Badge (Reverse Holo);075 - Dark Bell;075 - Dark Bell (Reverse Holo);076 - Fossil Quarry;076 - Fossil Quarry (Reverse Holo);077 - Gladion's Final Battle;077 - Gladion's Final Battle (Reverse Holo);078 - Gwynn;078 - Gwynn (Reverse Holo);079 - Jett;079 - Jett (Reverse Holo);080 - Misty's Vitality;080 - Misty's Vitality (Reverse Holo);081 - Rust Syndicate Grunt;081 - Rust Syndicate Grunt (Reverse Holo);082 - Tremendous Bomb;082 - Tremendous Bomb (Reverse Holo);083 - Shadowy Darkness Energy;083 - Shadowy Darkness Energy (Reverse Holo);084 - Voltaic Lightning Energy;084 - Voltaic Lightning Energy (Reverse Holo);085 - Fomantis (Holo);086 - Armarouge (Holo);087 - Goldeen (Holo);088 - Primarina (Holo);089 - Manectric (Holo);090 - Slowbro (Holo);091 - Dhelmise (Holo);092 - Thievul (Holo);093 - Bastiodon (Holo);094 - Toucannon (Holo);095 - Silvally (Holo);096 - Lurantis ex (Holo);097 - Wailord ex (Holo);098 - Mega Zeraora ex (Holo);099 - Mega Chandelure ex (Holo);100 - Rampardos ex (Holo);101 - Mega Darkrai ex (Holo);102 - Morpeko ex (Holo);103 - Mega Excadrill ex (Holo);104 - Brave Bangle (Holo);105 - Crushing Hammer (Holo);106 - Dark Bell (Holo);107 - Energy Switch (Holo);108 - Gladion's Final Battle (Holo);109 - Gwynn (Holo);110 - Iron Defender (Holo);111 - Misty's Vitality (Holo);112 - Rust Syndicate Grunt (Holo);113 - Tremendous Bomb (Holo);114 - Mega Zeraora ex (Holo);115 - Mega Chandelure ex (Holo);116 - Mega Darkrai ex (Holo);117 - Morpeko ex (Holo);118 - Gladion's Final Battle (Holo);119 - Gwynn (Holo);120 - Mega Darkrai ex;120 - Mega Darkrai ex (Reverse Holo),,183454,"Pokemon TCG Pitch Black Bulk Singles - C, RH, HR",,me5,4000,Near Mint or Better: -(ID: 400010),Near Mint or Better:,Pokémon TCG,,https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/refs/heads/main/pitch-black-cover.png,{Perfect Order}Thanks for viewing my listing!,FixedPrice,GTC,,,,,,FREE POSTAGE,Pitch Black,,,,Pokemon,,,The Pokémon Company,No,,Standard,,English,,Australia,Australia,6+,,,,,,,,,,,,,,Card Stock,2830,0,1,,,,kg,,,,,,BUY IT NOW,30 DAY RETURN BP,AUS
Add,Variation,Card=077 - Gladion's Final Battle;,,,,,ME5-077-N,,,,,,077 - Gladion's Final Battle=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-077.png,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=077 - Gladion's Final Battle (Reverse Holo);,,,,,ME5-077-RH,,,,,,077 - Gladion's Final Battle (Reverse Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-077-RH.png,,,,,1.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=078 - Gwynn;,,,,,ME5-078-N,,,,,,078 - Gwynn=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-078.png,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=078 - Gwynn (Reverse Holo);,,,,,ME5-078-RH,,,,,,078 - Gwynn (Reverse Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-078-RH.png,,,,,1.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=079 - Jett;,,,,,ME5-079-N,,,,,,079 - Jett=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-079.png,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=079 - Jett (Reverse Holo);,,,,,ME5-079-RH,,,,,,079 - Jett (Reverse Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-079-RH.png,,,,,1.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=080 - Misty's Vitality;,,,,,ME5-080-N,,,,,,080 - Misty's Vitality=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-080.png,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=080 - Misty's Vitality (Reverse Holo);,,,,,ME5-080-RH,,,,,,080 - Misty's Vitality (Reverse Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-080-RH.png,,,,,1.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=081 - Rust Syndicate Grunt;,,,,,ME5-081-N,,,,,,081 - Rust Syndicate Grunt=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-081.png,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=081 - Rust Syndicate Grunt (Reverse Holo);,,,,,ME5-081-RH,,,,,,081 - Rust Syndicate Grunt (Reverse Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-081-RH.png,,,,,1.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=082 - Tremendous Bomb;,,,,,ME5-082-N,,,,,,082 - Tremendous Bomb=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-082.png,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=082 - Tremendous Bomb (Reverse Holo);,,,,,ME5-082-RH,,,,,,082 - Tremendous Bomb (Reverse Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-082-RH.png,,,,,1.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=083 - Shadowy Darkness Energy;,,,,,ME5-083-N,,,,,,083 - Shadowy Darkness Energy=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-083.png,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=083 - Shadowy Darkness Energy (Reverse Holo);,,,,,ME5-083-RH,,,,,,083 - Shadowy Darkness Energy (Reverse Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-083-RH.png,,,,,1.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=084 - Voltaic Lightning Energy;,,,,,ME5-084-N,,,,,,084 - Voltaic Lightning Energy=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-084.png,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=084 - Voltaic Lightning Energy (Reverse Holo);,,,,,ME5-084-RH,,,,,,084 - Voltaic Lightning Energy (Reverse Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-084-RH.png,,,,,1.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=085 - Fomantis (Holo);,,,,,ME5-085-H,,,,,,085 - Fomantis (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-085-H.png,,,,,14.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=086 - Armarouge (Holo);,,,,,ME5-086-H,,,,,,086 - Armarouge (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-086-H.png,,,,,14.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=087 - Goldeen (Holo);,,,,,ME5-087-H,,,,,,087 - Goldeen (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-087-H.png,,,,,14.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=088 - Primarina (Holo);,,,,,ME5-088-H,,,,,,088 - Primarina (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-088-H.png,,,,,14.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=089 - Manectric (Holo);,,,,,ME5-089-H,,,,,,089 - Manectric (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-089-H.png,,,,,14.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=090 - Slowbro (Holo);,,,,,ME5-090-H,,,,,,090 - Slowbro (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-090-H.png,,,,,14.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=091 - Dhelmise (Holo);,,,,,ME5-091-H,,,,,,091 - Dhelmise (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-091-H.png,,,,,14.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=092 - Thievul (Holo);,,,,,ME5-092-H,,,,,,092 - Thievul (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-092-H.png,,,,,14.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=093 - Bastiodon (Holo);,,,,,ME5-093-H,,,,,,093 - Bastiodon (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-093-H.png,,,,,14.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=094 - Toucannon (Holo);,,,,,ME5-094-H,,,,,,094 - Toucannon (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-094-H.png,,,,,14.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=095 - Silvally (Holo);,,,,,ME5-095-H,,,,,,095 - Silvally (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-095-H.png,,,,,14.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=096 - Lurantis ex (Holo);,,,,,ME5-096-H,,,,,,096 - Lurantis ex (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-096-H.png,,,,,8.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=097 - Wailord ex (Holo);,,,,,ME5-097-H,,,,,,097 - Wailord ex (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-097-H.png,,,,,8.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=098 - Mega Zeraora ex (Holo);,,,,,ME5-098-H,,,,,,098 - Mega Zeraora ex (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-098-H.png,,,,,8.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=099 - Mega Chandelure ex (Holo);,,,,,ME5-099-H,,,,,,099 - Mega Chandelure ex (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-099-H.png,,,,,8.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=100 - Rampardos ex (Holo);,,,,,ME5-100-H,,,,,,100 - Rampardos ex (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-100-H.png,,,,,8.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=101 - Mega Darkrai ex (Holo);,,,,,ME5-101-H,,,,,,101 - Mega Darkrai ex (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-101-H.png,,,,,8.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=102 - Morpeko ex (Holo);,,,,,ME5-102-H,,,,,,102 - Morpeko ex (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-102-H.png,,,,,8.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=103 - Mega Excadrill ex (Holo);,,,,,ME5-103-H,,,,,,103 - Mega Excadrill ex (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-103-H.png,,,,,8.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=104 - Brave Bangle (Holo);,,,,,ME5-104-H,,,,,,104 - Brave Bangle (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-104-H.png,,,,,8.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=105 - Crushing Hammer (Holo);,,,,,ME5-105-H,,,,,,105 - Crushing Hammer (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-105-H.png,,,,,8.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=106 - Dark Bell (Holo);,,,,,ME5-106-H,,,,,,106 - Dark Bell (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-106-H.png,,,,,8.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=107 - Energy Switch (Holo);,,,,,ME5-107-H,,,,,,107 - Energy Switch (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-107-H.png,,,,,8.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=108 - Gladion's Final Battle (Holo);,,,,,ME5-108-H,,,,,,108 - Gladion's Final Battle (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-108-H.png,,,,,8.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=109 - Gwynn (Holo);,,,,,ME5-109-H,,,,,,109 - Gwynn (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-109-H.png,,,,,8.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=110 - Iron Defender (Holo);,,,,,ME5-110-H,,,,,,110 - Iron Defender (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-110-H.png,,,,,8.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=111 - Misty's Vitality (Holo);,,,,,ME5-111-H,,,,,,111 - Misty's Vitality (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-111-H.png,,,,,8.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=112 - Rust Syndicate Grunt (Holo);,,,,,ME5-112-H,,,,,,112 - Rust Syndicate Grunt (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-112-H.png,,,,,8.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=113 - Tremendous Bomb (Holo);,,,,,ME5-113-H,,,,,,113 - Tremendous Bomb (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-113-H.png,,,,,8.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=114 - Mega Zeraora ex (Holo);,,,,,ME5-114-H,,,,,,114 - Mega Zeraora ex (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-114-H.png,,,,,34.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=115 - Mega Chandelure ex (Holo);,,,,,ME5-115-H,,,,,,115 - Mega Chandelure ex (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-115-H.png,,,,,34.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=116 - Mega Darkrai ex (Holo);,,,,,ME5-116-H,,,,,,116 - Mega Darkrai ex (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-116-H.png,,,,,34.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=117 - Morpeko ex (Holo);,,,,,ME5-117-H,,,,,,117 - Morpeko ex (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-117-H.png,,,,,34.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=118 - Gladion's Final Battle (Holo);,,,,,ME5-118-H,,,,,,118 - Gladion's Final Battle (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-118-H.png,,,,,34.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=119 - Gwynn (Holo);,,,,,ME5-119-H,,,,,,119 - Gwynn (Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-119-H.png,,,,,34.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=120 - Mega Darkrai ex;,,,,,ME5-120-N,,,,,,120 - Mega Darkrai ex=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-120.png,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,Variation,Card=120 - Mega Darkrai ex (Reverse Holo);,,,,,ME5-120-RH,,,,,,120 - Mega Darkrai ex (Reverse Holo)=https://raw.githubusercontent.com/OPER8TOR-SHADOW/ops-ebay-images/main/cards/ME5/ME5-120-RH.png,,,,,1.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
